,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
21681,14.3,-18.1,37.1,1064.6,180.0,222.5,10.8,,1018.2,0.0
21682,11.4,-26.3,33.8,1175.3,,301.1,10.1,,1017.3,0.0
21683,18.5,-3.8,36.7,1520.0,0.0,253.8,11.6,,1018.2,0.0
21684,9.1,-16.9,37.0,387.2,,86.4,7.3,,1017.2,0.0
21685,9.4,-31.1,37.3,883.0,,334.2,10.9,,1016.5,0.0
21686,10.2,-0.6,32.1,908.1,0.0,325.8,12.5,,1018.5,0.0
21687,10.9,-34.7,35.8,851.7,,174.9,14.9,,1016.4,0.0
21688,13.4,-16.3,28.1,1328.2,,227.2,11.4,,1017.7,0.0
21689,18.5,-14.5,35.1,1348.0,,27.1,7.4,,1017.5,0.0
21690,10.0,-18.3,32.3,1038.4,,269.9,9.6,,1017.8,0.0
21691,9.9,-36.6,42.8,240.7,300.0,264.1,15.5,,1015.2,0.0
21692,11.8,-17.1,33.5,1012.8,130.0,245.8,8.0,,1018.0,0.0
21693,14.5,-8.6,38.1,900.1,,270.1,11.0,,1018.2,0.0
21694,12.8,-16.0,33.9,954.4,200.0,255.5,11.2,,1018.1,0.0
21695,3.1,-25.7,29.7,439.0,,350.4,8.0,,1023.1,0.0
21696,13.0,-25.6,35.2,1354.5,180.0,336.0,9.1,,1017.6,0.0
21697,18.3,-11.9,37.0,1240.9,,133.9,8.4,,1017.5,0.0
21698,8.9,-32.5,36.4,750.9,,240.0,15.8,,1016.5,0.0
21699,14.5,-19.5,36.0,1185.9,279.0,344.2,9.5,,1017.9,0.0
21700,15.6,-26.9,36.4,1382.6,,41.4,8.9,,1017.5,0.0
21701,19.9,-15.0,37.0,1312.1,,154.6,10.1,,1017.7,0.0
21702,22.2,-9.2,36.8,1109.3,,91.6,12.1,,1015.9,0.0
21703,13.7,-16.3,34.7,1203.4,130.0,228.2,10.3,,1018.3,0.0
21704,20.8,-8.9,36.0,1798.4,30.0,118.8,12.2,,1017.5,0.0
21705,15.3,-18.5,34.5,1348.7,130.0,275.1,9.5,,1017.9,0.0
21706,17.2,-21.4,36.6,843.6,,126.3,11.7,,1017.4,0.0
21707,11.4,-34.0,40.9,669.1,150.0,242.9,15.2,,1016.8,0.0
21708,11.5,-17.1,36.3,1070.8,,299.3,7.6,,1016.1,0.0
21709,10.5,-16.8,34.5,1006.9,,338.8,8.4,,1019.1,0.0
21710,12.7,-20.9,35.1,1040.9,,264.9,13.1,,1018.2,0.0
21711,12.0,-8.6,30.2,1361.6,80.0,320.4,9.2,,1018.8,0.0
21712,9.0,-22.2,30.3,796.9,100.0,247.2,10.3,122.4,1015.8,0.0
21713,12.5,-20.0,33.9,918.1,460.0,244.3,13.6,,1017.4,0.0
21714,13.0,-27.3,39.1,906.9,380.0,182.4,14.7,,1017.0,0.0
21715,14.2,-15.3,35.5,479.8,,257.1,11.0,,1021.7,0.0
21716,13.2,-22.4,36.4,1068.9,0.0,201.6,14.3,,1017.3,0.0
21717,15.6,-8.0,35.1,918.5,,328.9,8.1,,1018.2,0.0
21718,9.2,-31.9,36.2,1179.1,150.0,13.8,12.8,,1016.8,0.0
21719,15.4,-25.7,36.0,1255.9,,171.6,14.0,,1016.8,0.0
21720,11.0,-29.8,39.2,807.9,,298.0,14.9,,1017.3,0.0
21721,14.1,-5.1,33.9,999.2,,275.5,11.7,,1017.7,0.0
21722,24.1,-7.8,41.6,295.6,0.0,108.8,16.1,,1014.8,0.0
21723,23.2,-2.0,43.4,118.4,,194.3,13.0,,1012.9,0.0
21724,16.4,-22.1,36.9,1008.2,,50.0,7.9,,1017.4,0.0
21725,14.8,-20.5,34.1,1417.5,130.0,318.1,9.8,,1018.0,0.0
21726,14.2,-24.2,35.0,1020.4,,219.3,9.1,,1018.4,0.0
21727,13.6,-10.0,33.9,1082.6,280.0,285.2,13.8,,1016.7,0.0
21728,12.2,-34.0,39.3,632.2,,143.7,15.4,,1016.4,0.0
21729,10.7,-17.9,33.8,1236.8,,297.9,9.2,,1016.5,0.0
21730,6.6,-34.6,38.4,425.4,320.0,338.6,15.3,208.8,1015.2,0.0
21731,12.6,-25.9,35.3,1056.9,229.0,181.6,13.4,,1016.8,0.0
21732,14.9,-20.3,35.3,1317.4,,195.7,11.5,,1017.8,0.0
21733,11.1,-14.6,45.4,568.3,380.0,292.9,5.1,410.4,1016.2,0.0
21734,15.9,-17.9,36.1,1343.6,,331.6,9.6,,1018.0,0.0
21735,16.7,-23.3,37.3,1342.5,,109.5,7.5,,1017.5,0.0
21736,25.3,-5.6,43.0,516.9,,98.0,11.9,,1015.3,0.0
21737,16.0,-6.4,34.9,960.6,,336.7,6.7,,1018.2,0.0
21738,14.7,-24.5,37.1,1035.4,80.0,174.9,15.8,,1016.5,0.0
21739,11.1,-11.4,32.6,1220.7,610.0,257.0,10.1,,1018.4,0.0
21740,12.4,-18.9,41.0,141.6,0.0,217.0,13.1,,1015.0,0.0
21741,17.0,-4.1,34.0,1316.5,0.0,352.6,7.0,,1019.1,0.0
21742,11.0,-27.3,38.2,828.6,330.0,206.4,14.7,,1016.5,0.0
21743,8.7,-31.9,38.1,1431.4,,314.5,14.8,,1016.4,0.0
21744,17.1,-22.9,37.7,1342.5,,108.1,7.5,,1017.5,0.0
21745,15.2,-8.2,34.8,899.1,0.0,343.3,4.1,,1019.9,0.0
21746,19.9,-15.0,37.0,1319.6,250.0,154.2,10.1,,1017.6,0.0
21747,12.3,-26.0,34.5,1013.6,229.0,191.1,14.4,,1016.7,0.0
21748,9.9,-17.8,43.2,444.0,130.0,184.5,9.5,,1016.7,0.0
21749,18.5,-11.6,38.5,1275.7,150.0,55.8,8.0,,1018.3,0.0
21750,17.4,-6.6,33.9,1491.0,0.0,0.6,6.2,,1019.0,0.0
21751,10.3,-26.3,35.3,794.9,,332.6,9.3,,1016.9,0.0
21752,10.3,-30.3,37.0,880.0,,232.6,15.6,,1016.8,0.0
21753,12.7,-30.6,42.4,354.7,,331.9,15.5,,1017.5,0.0
21754,14.4,-17.5,35.6,1209.5,100.0,187.1,11.2,,1018.1,0.0
21755,11.9,-16.1,35.0,1099.5,280.0,283.3,6.9,,1017.5,0.0
21756,8.1,-36.1,33.5,919.5,508.0,351.0,8.4,,1017.1,0.0
21757,6.9,-21.6,37.4,514.9,70.0,343.1,5.3,77.0,1016.0,0.0
21758,19.3,-3.0,46.3,317.9,0.0,307.3,12.1,,1015.2,0.0
21759,12.3,-35.6,42.6,623.7,200.0,271.3,16.3,,1016.0,0.0
21760,16.4,-6.2,35.5,942.1,,328.5,8.6,,1018.2,0.0
21761,11.0,-25.7,33.4,744.7,480.0,262.7,15.6,,1017.1,0.0
21762,12.5,-13.2,35.6,1112.2,610.0,301.5,10.8,,1017.0,0.0
21763,14.0,-9.3,37.4,1095.7,,271.6,12.3,,1017.8,0.0
21764,15.9,-23.4,35.6,1233.6,178.0,166.0,9.6,,1018.0,0.0
21765,13.5,-5.9,41.8,581.7,0.0,198.4,5.9,,1016.8,0.0
21766,16.5,-6.1,35.6,942.1,,328.5,8.6,,1018.2,0.0
21767,11.5,-35.2,37.5,696.8,250.0,209.4,15.8,,1016.0,0.0
21768,12.4,-21.6,32.9,1008.9,,232.5,14.1,,1017.5,0.0
21769,7.4,-32.9,38.8,413.8,,259.5,16.3,,1015.3,0.0
21770,19.6,-16.2,36.6,1042.8,,128.3,10.7,,1017.0,0.0
21771,9.7,-30.9,35.1,791.9,,313.8,11.4,,1016.9,0.0
21772,22.1,-7.5,37.9,1017.7,,108.1,14.7,,1015.3,0.0
21773,9.7,-25.4,33.1,655.5,410.0,314.8,10.6,,1017.0,0.0
21774,16.9,-7.8,34.1,1503.8,0.0,357.7,5.7,,1018.9,0.0
21775,13.7,-29.4,40.2,539.0,,205.8,17.9,,1017.1,0.0
21776,15.4,-26.0,35.7,1284.4,178.0,185.2,11.5,,1017.3,0.0
21777,6.7,-23.0,30.0,1274.4,,268.9,10.6,,1016.9,0.0
21778,12.9,-16.9,35.1,1150.8,250.0,239.6,10.4,,1018.4,0.0
21779,24.7,13.5,32.4,843.0,,48.4,22.0,,1017.9,0.0
21780,9.2,-27.2,38.8,283.0,300.0,298.1,18.4,,1017.6,0.0
21781,11.2,-34.1,39.1,600.6,300.0,51.2,13.6,,1016.0,0.0
21782,21.5,-9.5,36.0,1425.4,,97.2,11.9,,1016.5,0.0
21783,12.4,-32.8,41.0,746.7,300.0,169.8,16.8,,1016.8,0.0
21784,20.1,-12.6,48.2,1253.6,30.0,118.6,9.2,,1017.0,0.0
21785,9.6,-21.3,34.2,1102.4,,306.3,7.4,,1015.9,0.0
21786,22.8,-1.0,36.0,910.6,,104.8,11.7,,1018.5,0.0
21787,10.1,-20.9,34.1,1097.7,,288.4,8.9,,1016.9,0.0
21788,16.2,-19.2,34.8,1420.8,,187.2,11.4,,1017.9,0.0
21789,12.7,-11.2,38.8,130.6,230.0,353.6,15.7,,1015.3,0.0
21790,9.4,-29.2,34.8,761.7,,250.3,11.9,,1016.9,0.0
21791,12.6,-19.0,36.0,1134.4,,307.8,9.4,,1018.2,0.0
21792,17.6,-21.0,36.1,1418.0,,142.0,13.9,,1017.9,0.0
21793,14.6,-6.5,32.5,1143.4,50.0,270.1,9.5,,1020.4,0.0
21794,16.2,-22.3,36.7,1023.3,150.0,49.9,7.9,,1017.4,0.0
21795,14.7,-8.4,38.3,900.1,,270.1,11.0,,1018.2,0.0
21796,12.1,-26.2,34.3,1013.6,229.0,191.1,14.4,,1016.7,0.0
21797,12.2,-17.7,32.3,1003.0,330.0,282.4,10.0,,1017.9,0.0
21798,15.5,-8.1,35.0,918.5,,328.9,8.1,,1018.2,0.0
21799,11.8,-26.5,33.3,1155.7,,276.0,13.0,,1017.8,0.0
21800,10.0,-27.9,34.2,590.5,410.0,264.4,10.6,,1016.6,0.0
21801,15.1,-14.6,35.4,1398.4,,30.4,8.3,,1019.9,0.0
21802,14.0,-20.2,33.9,1211.2,,221.5,11.4,,1018.1,0.0
21803,11.2,-16.9,33.1,1120.2,410.0,293.3,10.4,,1017.6,0.0
21804,13.3,-18.2,34.4,972.5,250.0,241.7,14.9,,1018.0,0.0
21805,10.3,-30.1,36.6,807.6,,230.5,16.1,,1016.6,0.0
21806,11.5,-14.8,31.9,1088.9,100.0,236.7,10.4,,1017.4,0.0
21807,24.8,-0.9,50.2,41.7,,318.3,10.3,,1011.6,0.0
21808,12.0,-12.3,40.9,422.7,,284.8,10.6,,1015.1,0.0
21809,10.5,-21.6,34.5,746.6,356.0,258.5,11.3,,1016.4,0.0
21810,11.4,-16.6,34.5,1099.5,280.0,283.3,6.9,,1017.5,0.0
21811,10.9,-2.0,37.0,2138.1,,332.3,7.4,,1019.3,0.0
21812,10.7,-3.5,38.0,1762.4,,267.5,12.7,,1018.3,0.0
21813,12.9,-12.3,35.1,1276.8,,302.8,12.4,,1016.4,0.0
21814,14.3,-10.9,33.0,1315.6,,261.9,8.0,,1018.6,0.0
21815,13.3,-11.8,37.7,855.1,,287.0,9.2,,1017.3,0.0
21816,13.3,-28.8,40.7,489.6,,157.4,19.3,,1015.3,0.0
21817,13.2,-26.1,36.9,1025.4,80.0,156.7,11.4,,1017.4,0.0
21818,14.0,-22.8,35.0,1155.1,,238.5,9.4,,1018.1,0.0
21819,17.2,-20.9,36.1,1015.9,,117.3,10.0,,1017.1,0.0
21820,15.5,-12.4,35.8,1165.2,130.0,202.7,12.0,,1017.9,0.0
21821,19.9,-17.6,40.0,589.7,250.0,155.2,14.1,,1015.9,0.0
21822,18.1,-21.8,39.6,1000.2,150.0,106.5,10.0,,1017.1,0.0
21823,13.4,-21.5,35.2,1091.8,,213.8,13.7,,1017.3,0.0
21824,22.2,-1.0,43.2,184.1,0.0,212.9,12.7,,1013.3,0.0
21825,12.3,-24.2,36.0,1047.6,,303.5,13.2,,1017.4,0.0
21826,17.8,-20.9,37.1,1282.2,,115.5,10.8,,1016.9,0.0
21827,8.3,-25.5,33.6,1316.3,460.0,261.6,10.0,,1016.5,0.0
21828,10.5,-16.6,32.9,1087.9,,241.0,11.2,,1017.9,0.0
21829,10.1,-29.7,39.2,806.6,,285.4,14.4,,1016.8,0.0
21830,11.0,-11.5,32.5,1220.7,610.0,257.5,10.1,,1018.4,0.0
21831,22.4,-8.5,37.6,928.8,,106.5,14.1,,1015.3,0.0
21832,14.7,-27.9,39.1,1024.3,,156.5,14.6,,1016.8,0.0
21833,16.7,-13.0,35.0,1465.1,,157.3,8.6,,1018.3,0.0
21834,24.1,-6.4,38.4,1255.1,,97.4,14.3,,1015.8,0.0
21835,6.8,-39.0,34.5,495.9,279.0,271.1,12.7,,1015.9,0.0
21836,12.3,-14.3,39.6,169.3,,48.8,13.0,,1016.3,0.0
21837,11.8,-14.8,31.8,1344.3,200.0,216.8,7.6,,1018.3,0.0
21838,12.6,-23.0,36.0,1061.0,180.0,240.6,12.2,,1017.6,0.0
21839,21.0,-3.3,37.2,1487.0,,146.1,7.8,,1017.8,0.0
21840,11.6,-33.7,39.5,600.6,300.0,51.2,13.6,,1016.0,0.0
21841,16.9,-23.1,37.5,1342.5,,109.2,7.5,,1017.5,0.0
21842,13.7,-27.9,39.9,571.9,,151.6,19.3,,1015.7,0.0
21843,14.3,-21.1,37.1,1180.2,,225.9,10.5,,1018.5,0.0
21844,15.6,-24.1,36.8,597.3,,136.8,16.2,,1017.2,0.0
21845,9.7,-19.4,33.3,1072.0,,279.9,9.7,,1015.8,0.0
21846,11.3,-22.0,52.0,1163.5,,242.1,13.2,,1017.6,0.0
21847,13.3,-13.3,40.6,165.4,,48.8,13.0,,1016.3,0.0
21848,14.9,-9.1,35.3,862.9,,288.1,12.2,,1017.6,0.0
21849,11.1,-33.0,38.7,707.7,150.0,73.2,16.0,,1017.3,0.0
21850,9.1,-34.2,35.3,846.4,,272.0,11.9,,1016.4,0.0
21851,17.5,-5.0,35.3,1012.9,0.0,239.3,9.6,,1018.8,0.0
21852,16.4,-16.8,42.2,272.8,,169.0,16.3,,1017.8,0.0
21853,12.1,-12.4,33.3,1117.7,,248.0,14.3,,1017.8,0.0
21854,12.3,-17.3,33.7,1317.6,,263.9,10.0,,1018.9,0.0
21855,18.4,-15.8,40.3,297.9,130.0,158.7,17.3,,1014.6,0.0
21856,14.4,-11.8,34.7,1284.5,80.0,226.8,8.0,,1018.1,0.0
21857,9.4,-20.9,31.8,948.2,200.0,250.8,6.6,,1019.2,0.0
21858,14.0,-7.1,31.9,1153.2,,270.0,9.5,,1020.4,0.0
21859,14.8,-20.5,34.1,1417.5,130.0,318.1,9.8,,1018.0,0.0
21860,19.9,-22.5,37.0,1233.0,,150.2,12.6,,1016.6,0.0
21861,13.3,-13.8,34.0,1212.3,,274.3,10.2,,1019.0,0.0
21862,18.9,-3.1,35.9,1223.6,,194.2,10.7,,1018.9,0.0
21863,16.3,-4.8,35.2,1096.9,50.0,286.3,9.1,,1018.8,0.0
21864,12.4,-12.0,39.0,350.0,80.0,312.7,12.3,,1020.1,0.0
21865,15.0,-8.1,37.9,1208.0,330.0,311.3,16.7,,1016.5,0.0
21866,15.3,-7.9,36.2,1120.5,,305.3,9.0,,1018.7,0.0
21867,10.4,-30.0,36.7,807.6,,230.5,16.1,,1016.6,0.0
21868,13.9,-21.9,37.1,935.6,,206.0,12.5,,1017.7,0.0
21869,16.5,-23.1,36.9,927.5,150.0,26.5,8.4,,1017.3,0.0
21870,8.9,-29.3,33.5,809.5,,297.5,10.8,,1016.8,0.0
21871,11.3,-36.5,38.3,718.6,250.0,27.1,13.1,,1016.9,0.0
21872,8.8,-26.1,32.9,762.0,460.0,257.6,11.7,,1016.6,0.0
21873,12.0,-12.5,33.2,1117.7,,248.0,14.3,,1017.8,0.0
21874,16.2,-12.8,39.2,142.0,50.0,250.4,12.4,,1018.9,0.0
21875,13.8,-8.2,36.2,995.3,280.0,308.5,11.0,,1017.2,0.0
21876,15.4,-6.5,33.5,949.6,0.0,343.0,7.1,,1018.9,0.0
21877,12.6,-25.0,35.2,1158.6,,243.3,12.5,,1018.1,0.0
21878,17.5,-4.0,35.3,1098.0,,342.2,6.0,,1018.5,0.0
21879,11.2,-36.5,38.5,514.4,,0.3,14.0,,1016.4,0.0
21880,13.1,-21.7,35.4,1149.0,280.0,246.5,11.8,,1017.2,0.0
21881,14.0,-8.5,35.9,945.5,100.0,308.4,9.5,,1018.4,0.0
21882,18.1,-4.9,35.1,1031.6,,350.3,6.3,,1018.6,0.0
21883,15.3,-26.6,37.0,1099.3,,139.7,15.7,,1017.2,0.0
21884,12.1,-11.2,35.7,1056.5,280.0,332.6,7.9,,1017.5,0.0
21885,11.5,-12.1,41.9,537.3,,232.3,7.6,,1018.8,0.0
21886,12.5,-33.7,39.6,665.5,300.0,143.9,15.5,,1016.4,0.0
21887,13.3,-19.4,36.7,1005.0,,253.9,11.2,,1017.3,0.0
21888,22.3,-0.9,43.3,184.1,0.0,212.9,12.7,,1013.3,0.0
21889,10.9,-13.4,37.6,350.0,80.0,312.7,12.3,,1020.1,0.0
21890,14.4,-19.7,38.0,1181.1,,21.0,12.0,,1017.0,0.0
21891,10.2,-35.0,39.3,267.4,410.0,268.5,18.3,,1015.6,0.0
21892,10.3,-35.9,37.1,869.8,360.0,8.8,11.7,,1016.8,0.0
21893,13.2,-27.5,40.3,597.8,,134.3,17.5,,1016.1,0.0
21894,13.8,-3.9,38.9,525.9,,239.5,8.2,,1016.1,0.0
21895,12.5,-30.5,40.5,337.7,150.0,214.4,18.8,,1015.2,0.0
21896,10.6,-28.1,34.2,858.6,360.0,262.8,12.3,,1017.0,0.0
21897,13.0,-18.2,34.5,945.1,460.0,230.3,14.9,,1016.9,0.0
21898,18.1,-20.2,37.6,854.7,,106.9,11.5,,1016.4,0.0
21899,15.5,-25.5,35.7,1241.2,,156.4,12.7,,1017.2,0.0
21900,20.7,-14.9,36.2,1085.4,,73.4,10.0,,1016.5,0.0
21901,11.7,-23.0,33.0,1000.9,,234.4,13.8,,1018.0,0.0
21902,6.7,-35.0,31.5,986.9,,322.5,11.5,,1016.9,0.0
21903,12.1,-27.7,37.9,514.6,230.0,154.4,17.0,,1016.0,0.0
21904,10.4,-31.8,36.0,879.6,330.0,222.7,14.8,,1016.6,0.0
21905,12.0,-24.1,32.1,1166.8,,299.7,11.0,,1018.3,0.0
21906,8.4,-21.2,35.5,374.2,,163.5,10.6,,1017.7,0.0
21907,23.1,19.0,28.7,384.1,,61.0,24.9,,1016.9,0.0
21908,23.8,-0.8,47.1,256.7,,162.6,8.1,,1012.2,0.0
21909,19.0,-8.1,34.2,1790.7,,40.7,8.2,,1017.7,0.0
21910,19.9,-1.1,35.6,1774.0,,39.8,10.0,,1018.3,0.0
21911,15.6,-23.7,41.0,362.4,150.0,237.6,16.6,,1018.2,0.0
21912,15.9,-23.1,41.9,496.9,30.0,162.0,18.5,,1016.7,0.0
21913,23.7,-4.2,37.6,697.5,,110.9,12.9,,1014.8,0.0
21914,14.3,-20.1,34.7,1178.8,100.0,222.1,11.1,,1018.0,0.0
21915,7.0,-37.7,35.1,578.0,279.0,231.1,13.4,,1015.7,0.0
21916,7.9,-32.8,38.3,422.9,,254.2,16.9,,1015.4,0.0
21917,13.1,-32.0,38.0,733.7,380.0,155.9,14.1,,1016.9,0.0
21918,17.1,-3.0,34.0,1006.0,0.0,350.1,8.0,,1018.6,0.0
21919,12.7,-16.4,34.5,1241.6,130.0,319.8,7.0,,1018.4,0.0
21920,9.0,-23.5,36.5,336.4,80.0,179.9,8.7,,1016.8,0.0
21921,12.2,-20.0,35.0,1012.6,,262.3,13.4,,1017.4,0.0
21922,11.8,-19.4,32.6,1159.0,,234.6,10.8,,1018.3,0.0
21923,18.1,-9.3,35.7,1570.8,0.0,303.5,8.3,,1018.9,0.0
21924,17.4,-5.0,35.0,1127.4,,336.8,7.5,,1018.5,0.0
21925,20.0,-4.8,36.3,1360.8,,128.9,7.7,,1018.2,0.0
21926,13.4,-23.0,35.0,1063.9,0.0,147.8,11.6,,1017.6,0.0
21927,10.5,-28.8,36.2,852.7,,214.2,16.6,,1016.6,0.0
21928,19.7,-1.8,35.9,1527.8,0.0,94.6,9.0,,1017.8,0.0
21929,10.6,-29.1,34.6,602.8,,227.5,15.7,,1016.7,0.0
21930,11.9,-24.7,34.3,1111.6,,222.6,14.9,,1017.2,0.0
21931,14.3,-19.7,38.0,1172.8,180.0,9.4,12.1,,1017.2,0.0
21932,23.6,-4.2,37.6,696.3,0.0,110.6,12.8,,1015.0,0.0
21933,22.5,-10.1,39.1,814.5,,76.4,9.6,,1016.3,0.0
21934,10.3,-18.5,32.9,1283.9,,284.0,10.7,,1015.5,0.0
21935,7.7,-34.0,32.5,986.7,360.0,322.5,11.5,,1016.9,0.0
21936,13.8,-22.0,37.0,963.0,180.0,206.0,12.5,,1017.7,0.0
21937,19.5,-1.1,36.1,1188.8,0.0,354.5,6.1,,1018.3,0.0
21938,13.9,-20.3,33.8,1224.6,,221.5,11.4,,1018.1,0.0
21939,17.2,-21.8,42.0,382.2,150.0,184.7,21.2,,1014.8,0.0
21940,13.5,-28.6,40.9,489.6,,157.4,19.3,,1015.3,0.0
21941,10.9,-28.4,36.6,871.3,,207.0,17.7,,1016.9,0.0
21942,16.6,-26.8,38.2,809.2,,137.8,14.5,,1016.7,0.0
21943,8.2,-29.5,36.1,717.3,,244.4,16.2,,1015.3,0.0
21944,8.9,-32.6,39.0,476.5,130.0,212.4,16.3,,1015.7,0.0
21945,9.4,-25.5,33.5,754.5,,257.6,11.7,,1016.6,0.0
21946,10.9,-35.2,37.8,728.2,,131.9,14.3,,1017.2,0.0
21947,4.6,-28.0,32.0,702.0,,339.1,6.4,,1020.9,0.0
21948,19.8,-2.2,35.3,1353.4,0.0,22.0,10.6,,1018.4,0.0
21949,-3.2,-38.2,29.5,739.8,,59.7,16.0,,1019.1,0.0
21950,14.0,-22.8,35.0,1160.6,279.0,238.5,9.4,,1018.1,0.0
21951,14.1,-26.8,38.2,958.6,0.0,149.4,13.9,,1017.0,0.0
21952,17.5,-23.8,37.9,887.0,,163.1,10.5,,1016.6,0.0
21953,9.1,-22.0,31.5,1198.9,50.0,228.9,13.2,122.4,1016.0,0.0
21954,12.1,-17.5,33.5,1317.6,,263.9,10.0,,1019.0,0.0
21955,11.0,-18.0,33.7,1276.2,150.0,286.5,10.8,,1015.3,0.0
21956,12.4,-32.3,38.3,677.2,,28.7,12.8,,1016.9,0.0
21957,11.6,-25.0,34.0,1111.6,,222.6,14.9,,1017.2,0.0
21958,15.8,-17.7,46.3,1395.4,130.0,190.4,10.9,,1018.2,0.0
21959,16.7,-17.1,35.7,1455.3,,184.3,10.5,,1017.8,0.0
21960,11.3,-36.4,38.6,574.1,300.0,359.1,14.1,,1016.4,0.0
21961,14.7,-16.8,35.4,1190.7,100.0,241.7,10.4,,1017.9,0.0
21962,13.2,-15.4,33.5,1317.5,,252.0,8.2,,1017.9,0.0
21963,11.7,-35.0,37.7,696.8,250.0,209.4,15.8,,1016.0,0.0
21964,11.8,-26.5,35.1,870.2,381.0,252.2,12.5,,1016.8,0.0
21965,18.5,-4.8,46.2,476.4,0.0,17.5,8.9,,1014.9,0.0
21966,16.9,-11.0,35.0,1542.1,0.0,160.0,9.8,,1019.5,0.0
21967,20.0,-9.8,39.0,1913.8,,37.5,8.4,,1017.5,0.0
21968,11.0,-19.9,33.1,1130.5,,227.7,9.2,,1018.3,0.0
21969,18.1,-19.8,39.1,526.2,,124.3,17.6,,1014.7,0.0
21970,17.9,-19.9,35.0,1385.4,,30.4,10.1,,1018.0,0.0
21971,17.9,-20.8,37.2,1282.2,,115.3,10.8,,1016.9,0.0
21972,11.0,-32.5,40.4,512.0,200.0,262.5,15.9,,1016.8,0.0
21973,16.4,-14.8,34.2,1612.7,,176.6,9.9,,1018.1,0.0
21974,10.4,-19.9,32.9,1426.5,380.0,256.9,10.3,,1016.5,0.0
21975,15.3,-18.5,34.5,1348.7,130.0,275.1,9.5,,1017.9,0.0
21976,18.9,-10.5,36.8,1376.6,,155.5,9.5,,1017.7,0.0
21977,14.4,-1.3,38.7,431.8,,303.5,9.6,,1016.6,0.0
21978,14.1,-21.3,36.9,1188.1,,226.2,10.5,,1018.6,0.0
21979,6.5,-22.5,33.6,574.8,,164.5,10.6,,1019.1,0.0
21980,14.7,-8.4,38.3,900.1,,270.1,11.0,,1018.2,0.0
21981,11.1,-33.9,38.1,769.3,300.0,289.4,14.1,,1017.0,0.0
21982,20.0,-17.0,37.3,1134.2,150.0,137.7,11.0,,1016.8,0.0
21983,11.7,-17.9,33.1,1317.6,,263.9,10.0,,1019.0,0.0
21984,10.0,-32.7,43.8,157.4,102.0,344.7,17.2,,1015.0,0.0
21985,9.9,-28.1,33.9,712.0,,236.7,11.0,,1016.7,0.0
21986,10.2,-27.8,35.2,782.0,,241.8,15.3,,1017.0,0.0
21987,11.8,-25.0,35.0,1083.3,,229.7,12.8,,1017.7,0.0
21988,18.9,-10.5,36.8,1376.6,,155.5,9.5,,1017.7,0.0
21989,12.7,-32.5,41.3,746.7,300.0,169.8,16.8,,1016.8,0.0
21990,9.3,-26.4,31.4,1195.2,,257.1,11.5,,1016.1,0.0
21991,11.1,-19.9,35.1,1097.7,,288.4,8.9,,1016.9,0.0
21992,9.7,-31.9,37.1,936.6,250.0,3.0,9.2,,1016.4,0.0
21993,14.5,-22.3,36.1,1160.1,180.0,117.6,10.1,,1016.5,0.0
21994,13.2,-25.4,35.4,1354.5,180.0,336.0,9.1,,1017.6,0.0
21995,20.3,-4.0,34.0,1775.2,,115.5,11.2,,1017.5,0.0
21996,16.4,-6.9,34.4,1054.6,,305.6,9.0,,1018.2,0.0
21997,12.0,-22.7,35.1,420.5,,226.3,16.0,,1015.2,0.0
21998,14.7,-19.4,38.3,1181.1,,21.0,12.0,,1017.0,0.0
21999,18.2,-0.9,43.0,158.0,,308.0,7.8,,1016.2,0.0
22000,16.8,-5.7,34.9,1004.3,,258.4,9.0,,1018.1,0.0
22001,13.1,-34.8,39.5,695.7,380.0,39.7,15.0,,1016.4,0.0
22002,14.9,-20.3,35.3,1317.4,,195.7,11.5,,1017.8,0.0
22003,18.3,-3.8,35.9,1112.9,,335.6,10.2,,1018.1,0.0
22004,12.5,-14.9,35.1,968.1,,269.0,11.0,,1017.8,0.0
22005,10.5,-15.8,30.9,1083.5,300.0,237.4,10.4,,1017.4,0.0
22006,11.3,-30.6,38.4,736.2,,3.0,11.2,,1017.2,0.0
22007,12.0,-17.2,33.9,1153.9,200.0,243.0,9.5,,1018.4,0.0
22008,12.8,-35.1,34.9,1209.7,180.0,250.2,12.7,,1017.8,0.0
22009,11.5,-17.1,34.5,1080.1,410.0,250.7,10.3,,1017.6,0.0
22010,15.1,-22.2,36.2,1147.9,180.0,152.0,10.5,,1017.4,0.0
22011,9.6,-19.9,39.5,294.3,150.0,3.5,8.4,,1017.3,0.0
22012,12.0,-17.4,34.2,1107.0,100.0,236.2,12.4,,1017.6,0.0
22013,6.4,-36.9,37.1,335.6,,286.1,17.2,111.0,1015.9,0.0
22014,9.5,-26.4,34.2,814.5,280.0,312.0,10.9,,1016.7,0.0
22015,14.3,-20.1,34.1,1115.6,,335.3,9.6,,1018.2,0.0
22016,11.6,-25.1,34.3,886.0,,220.0,15.3,,1016.8,0.0
22017,9.8,-16.1,29.7,770.9,,318.0,11.0,,1016.7,0.0
22018,16.5,-22.1,37.1,1248.1,360.0,139.5,9.5,,1017.9,0.0
22019,11.2,-26.7,35.6,346.8,80.0,275.6,14.4,,1014.2,0.0
22020,13.0,-16.3,34.3,1379.2,80.0,333.4,6.7,,1018.3,0.0
